from_node_id,to_node_id,type_code,link_type,link_length,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,link_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min), speed_limit,speed,free-flow_travel_time,travel_time,percentage_of_speed_limit, level_of_service, sensor_data_flag, sensor_link_volume, simulated_link_volume, measurement_error, abs_measurement_error_percentage, simulated_AADT, TotalEnergy_(J / hr), CO2_(g / hr), NOX_(g / hr), CO_(g / hr), HC_(g / hr, PM_(g / hr), PM_2_5(g / hr),sov_volume, hov_volume, truck_volume, intermodal_volume,passenger car,passenger truck,light commercial truck,single unit short-haul truck,combination long-haul truck,geometry, from_node_id,to_node_id,vol_h1,vol_h2,vol_h3,vol_h4,vol_h5,vol_h6,vol_h7,vol_h8,vol_h9,vol_h10,vol_h11,vol_h12,vol_h13,vol_h14,vol_h15,vol_h16,vol_h17,vol_h18,vol_h19,vol_h20,vol_h21,vol_h22,vol_h23,vol_h24,speed_h1,speed_h2,speed_h3,speed_h4,speed_h5,speed_h6,speed_h7,speed_h8,speed_h9,speed_h10,speed_h11,speed_h12,speed_h13,speed_h14,speed_h15,speed_h16,speed_h17,speed_h18,speed_h19,speed_h20,speed_h21,speed_h22,speed_h23,speed_h24,vol_d1,vol_d2,vol_d3,vol_d4,vol_d5,vol_d6,vol_d7,vol_d8,vol_d9,vol_d10,spd_d1,spd_d2,spd_d3,spd_d4,spd_d5,spd_d6,spd_d7,spd_d8,spd_d9,spd_d10
68,67,f,Freeway,0.1942,390,570,1426,1900,7600,0.0625,0,60,59.8255,0.1942,0.1947,100,A,0,0,1426,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,1426,0,0,0,0,"<LineString><coordinates>1.208832,0.718460,0.0 1.208832,0.524281,0.0</coordinates></LineString>",68,67,0,0,0,0,0,0,205,492,469,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.661,59.7859,59.843,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
68,69,f,Freeway,0.4272,390,570,1585,1900,9500,0.0556,0,60,59.4167,0.4272,0.4314,99,A,0,0,1585,0,0,0,0,0,0,0,0,0,0,1585,0,0,0,1585,0,0,0,0,"<LineString><coordinates>1.214514,0.718460,0.0 1.214514,1.145653,0.0</coordinates></LineString>",68,69,0,0,0,0,0,0,219,516,559,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.6474,59.5373,59.2636,59.324,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
69,68,f,Freeway,0.4272,390,570,7997,1900,9500,0.2806,0,60,57.5704,0.4272,0.4452,96,A,0,0,7997,0,0,0,0,0,0,0,0,0,0,7997,0,0,0,7997,0,0,0,0,"<LineString><coordinates>1.208832,1.145653,0.0 1.208832,0.718460,0.0</coordinates></LineString>",69,68,0,0,0,0,0,0,1208,2671,2672,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,57.5765,57.7063,57.5796,57.2956,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
69,70,f,Freeway,0.1942,390,570,139,1900,9500,0.0049,0,60,59.7339,0.1942,0.195,100,A,0,0,139,0,0,0,0,0,0,0,0,0,0,139,0,0,0,139,0,0,0,0,"<LineString><coordinates>1.214514,1.145653,0.0 1.214514,1.339832,0.0</coordinates></LineString>",69,70,0,0,0,0,0,0,15,57,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.999,59.3556,59.9994,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
70,69,f,Freeway,0.1942,390,570,7661,1900,9500,0.2688,0,60,59.6771,0.1942,0.1952,99,A,0,0,7661,0,0,0,0,0,0,0,0,0,0,7661,0,0,0,7661,0,0,0,0,"<LineString><coordinates>1.208832,1.339832,0.0 1.208832,1.145653,0.0</coordinates></LineString>",70,69,0,0,0,0,0,0,1180,2556,2555,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.7587,59.6179,59.7475,59.5857,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
70,71,f,Freeway,0.4272,390,570,108,1900,9500,0.0038,0,60,60,0.4272,0.4272,100,A,0,0,108,0,0,0,0,0,0,0,0,0,0,108,0,0,0,108,0,0,0,0,"<LineString><coordinates>1.214514,1.339832,0.0 1.214514,1.767024,0.0</coordinates></LineString>",70,71,0,0,0,0,0,0,14,39,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9999,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
71,70,f,Freeway,0.4272,390,570,12740,1900,9500,0.447,0,60,58.0808,0.4272,0.4413,97,A,0,0,12740,0,0,0,0,0,0,0,0,0,0,12740,0,0,0,12740,0,0,0,0,"<LineString><coordinates>1.208832,1.767024,0.0 1.208832,1.339832,0.0</coordinates></LineString>",71,70,0,0,0,0,0,0,1948,4239,4264,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,58.1961,58.0649,58.0495,58.0686,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
71,72,f,Freeway,0.1942,390,570,4,1900,9500,0.0001,0,60,59.9995,0.1942,0.1942,100,A,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,"<LineString><coordinates>1.214514,1.767024,0.0 1.214514,1.961203,0.0</coordinates></LineString>",71,72,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,59.999,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
72,71,f,Freeway,0.1942,390,570,12226,1900,9500,0.429,0,60,59.4489,0.1942,0.196,99,A,0,0,12226,0,0,0,0,0,0,0,0,0,0,12226,0,0,0,12226,0,0,0,0,"<LineString><coordinates>1.208832,1.961203,0.0 1.208832,1.767024,0.0</coordinates></LineString>",72,71,0,0,0,0,0,0,1897,4068,4092,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.4436,59.4375,59.5152,59.3499,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
67,29,r,Ramp,0.1019,390,570,5459,1000,2000,0.9098,0,40,23.9467,0.1529,0.2554,60,C,0,0,5459,0,0,0,0,0,0,0,0,0,0,5459,0,0,0,5459,0,0,0,0,"<LineString><coordinates>1.211673,0.524281,0.0 1.242742,0.621371,0.0</coordinates></LineString>",67,29,0,0,0,0,0,0,809,1903,1805,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,29.4012,20.0506,25.5323,26.9609,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
29,68,r,Ramp,0.1019,390,570,0,1000,2000,0,0,40,40,0.1529,0.1529,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.242742,0.621371,0.0 1.211673,0.718460,0.0</coordinates></LineString>",29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
68,28,r,Ramp,0.1019,390,570,5827,1000,2000,0.9712,0,40,13.5274,0.1529,0.4521,34,E,0,0,5827,0,0,0,0,0,0,0,0,0,0,5827,0,0,0,5827,0,0,0,0,"<LineString><coordinates>1.211673,0.718460,0.0 1.180605,0.621371,0.0</coordinates></LineString>",68,28,0,0,0,0,0,0,870,1938,1950,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,13.5092,10.4175,16.2239,17.7538,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
28,67,r,Ramp,0.1019,390,570,0,1000,2000,0,0,40,40,0.1529,0.1529,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,0.621371,0.0 1.211673,0.524281,0.0</coordinates></LineString>",28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
69,44,r,Ramp,0.1019,390,570,1446,1000,2000,0.241,0,40,39.842,0.1529,0.1535,100,A,0,0,1446,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,1446,0,0,0,0,"<LineString><coordinates>1.211673,1.145653,0.0 1.242742,1.242742,0.0</coordinates></LineString>",69,44,0,0,0,0,0,0,202,458,529,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.8359,39.7781,39.9411,39.7582,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
44,70,r,Ramp,0.1019,390,570,33,1000,2000,0.0055,0,40,39.9984,0.1529,0.1529,100,A,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,"<LineString><coordinates>1.242742,1.242742,0.0 1.211673,1.339832,0.0</coordinates></LineString>",44,70,0,0,0,0,0,0,2,10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9964,39.9964,39.9992,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
70,43,r,Ramp,0.1019,390,570,5143,1000,2000,0.8572,0,40,31.2857,0.1529,0.1955,78,B,0,0,5143,0,0,0,0,0,0,0,0,0,0,5143,0,0,0,5143,0,0,0,0,"<LineString><coordinates>1.211673,1.339832,0.0 1.180605,1.242742,0.0</coordinates></LineString>",70,43,0,0,0,0,0,0,761,1711,1716,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,32.7299,31.3111,31.6127,29.6331,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
43,69,r,Ramp,0.1019,390,570,336,1000,2000,0.056,0,40,39.9976,0.1529,0.1529,100,A,0,0,336,0,0,0,0,0,0,0,0,0,0,336,0,0,0,336,0,0,0,0,"<LineString><coordinates>1.180605,1.242742,0.0 1.211673,1.145653,0.0</coordinates></LineString>",43,69,0,0,0,0,0,0,57,112,113,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9964,39.9964,39.9981,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
71,55,r,Ramp,0.1019,390,570,104,1000,2000,0.0173,0,40,39.9977,0.1529,0.1529,100,A,0,0,104,0,0,0,0,0,0,0,0,0,0,104,0,0,0,104,0,0,0,0,"<LineString><coordinates>1.211673,1.767024,0.0 1.242742,1.864113,0.0</coordinates></LineString>",71,55,0,0,0,0,0,0,14,36,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9964,39.9964,39.9983,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
55,72,r,Ramp,0.1019,390,570,4,1000,3000,0.0004,0,40,39.9982,0.1529,0.1529,100,A,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,"<LineString><coordinates>1.242742,1.864113,0.0 1.211673,1.961203,0.0</coordinates></LineString>",55,72,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,39.9964,39.9988,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
72,54,r,Ramp,0.1019,390,570,1979,1000,3000,0.2199,0,40,39.6835,0.1529,0.1541,99,A,0,0,1979,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,1979,0,0,0,0,"<LineString><coordinates>1.211673,1.961203,0.0 1.180605,1.864113,0.0</coordinates></LineString>",72,54,0,0,0,0,0,0,312,661,660,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9964,39.6986,39.7104,39.3251,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
54,71,r,Ramp,0.1019,390,570,514,1000,2000,0.0857,0,40,39.8656,0.1529,0.1534,100,A,0,0,514,0,0,0,0,0,0,0,0,0,0,514,0,0,0,514,0,0,0,0,"<LineString><coordinates>1.180605,1.864113,0.0 1.211673,1.767024,0.0</coordinates></LineString>",54,71,0,0,0,0,0,0,84,171,172,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9964,39.7984,39.8046,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
72,75,f,Freeway,1.1296,390,570,8,1900,13300,0.0002,0,60,59.9998,1.1296,1.1296,100,A,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,"<LineString><coordinates>1.214514,1.961203,0.0 1.634642,3.009766,0.0</coordinates></LineString>",72,75,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,59.9996,59.9999,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
75,72,f,Freeway,1.1296,390,570,14205,1900,13300,0.356,0,60,59.6426,1.1296,1.1364,99,A,0,0,14205,0,0,0,0,0,0,0,0,0,0,14205,0,0,0,14205,0,0,0,0,"<LineString><coordinates>1.628960,3.009766,0.0 1.208832,1.961203,0.0</coordinates></LineString>",75,72,0,0,0,0,0,0,2225,4724,4753,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.6595,59.6222,59.6401,59.6714,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
75,76,f,Freeway,0.1942,390,570,0,1900,7600,0,0,60,60,0.1942,0.1942,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.634642,3.009766,0.0 1.634642,3.203944,0.0</coordinates></LineString>",75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
76,75,f,Freeway,0.1942,390,570,12434,1900,7600,0.5454,0,60,59.9993,0.1942,0.1942,100,A,0,0,12434,0,0,0,0,0,0,0,0,0,0,12434,0,0,0,12434,0,0,0,0,"<LineString><coordinates>1.628960,3.203944,0.0 1.628960,3.009766,0.0</coordinates></LineString>",76,75,0,0,0,0,0,0,2050,4147,4146,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.999,59.999,59.9995,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
76,77,f,Freeway,0.1,390,570,0,1900,9500,0,0,60,60,0.1,0.1,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.634642,3.203944,0.0 1.634642,3.300000,0.0</coordinates></LineString>",76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
77,76,f,Freeway,0.1,390,570,13866,1900,9500,0.4865,0,60,59.9975,0.1,0.1,100,A,0,0,13866,0,0,0,0,0,0,0,0,0,0,13866,0,0,0,13866,0,0,0,0,"<LineString><coordinates>1.628960,3.300000,0.0 1.628960,3.203944,0.0</coordinates></LineString>",77,76,0,0,0,0,0,0,2300,4625,4626,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.9963,59.9963,59.9981,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
65,73,f,Freeway,0.2602,390,570,1771,1900,7600,0.0777,0,60,59.9654,0.2602,0.2603,100,A,0,0,1771,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,1771,0,0,0,0,"<LineString><coordinates>1.274536,3.104014,0.0 1.534712,3.104014,0.0</coordinates></LineString>",65,73,0,0,0,0,0,0,274,571,603,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.997,59.9468,59.997,59.912,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
73,65,f,Freeway,0.2602,390,570,1440,1900,7600,0.0632,0,60,59.997,0.2602,0.2602,100,A,0,0,1440,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,1440,0,0,0,0,"<LineString><coordinates>1.534712,3.109696,0.0 1.274536,3.109696,0.0</coordinates></LineString>",73,65,0,0,0,0,0,0,233,482,482,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.997,59.997,59.997,59.997,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
73,74,f,Freeway,0.1942,390,570,0,1900,5700,0,0,60,60,0.1942,0.1942,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.534712,3.104014,0.0 1.728890,3.104014,0.0</coordinates></LineString>",73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
74,73,f,Freeway,0.1942,390,570,0,1900,5700,0,0,60,60,0.1942,0.1942,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.728890,3.109696,0.0 1.534712,3.109696,0.0</coordinates></LineString>",74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
74,57,f,Freeway,0.1,390,570,0,1900,9500,0,0,60,60,0.1,0.1,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.728890,3.104014,0.0 1.800000,3.104014,0.0</coordinates></LineString>",74,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
57,74,f,Freeway,0.1,390,570,0,1900,9500,0,0,60,60,0.1,0.1,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.800000,3.109696,0.0 1.728890,3.109696,0.0</coordinates></LineString>",57,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
75,74,r,Ramp,0.1373,390,570,0,1900,5700,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.634642,3.009766,0.0 1.728890,3.104014,0.0</coordinates></LineString>",75,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
74,75,r,Ramp,0.1373,390,570,0,1900,5700,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.728890,3.109696,0.0 1.628960,3.009766,0.0</coordinates></LineString>",74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
74,76,r,Ramp,0.1373,390,570,0,1900,1900,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.728890,3.109696,0.0 1.634642,3.203944,0.0</coordinates></LineString>",74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
76,74,r,Ramp,0.1373,390,570,0,1900,1900,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.628960,3.203944,0.0 1.728890,3.104014,0.0</coordinates></LineString>",76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
76,73,r,Ramp,0.1373,390,570,1432,1900,3800,0.1256,0,60,59.9959,0.1373,0.1373,100,A,0,0,1432,0,0,0,0,0,0,0,0,0,0,1432,0,0,0,1432,0,0,0,0,"<LineString><coordinates>1.628960,3.203944,0.0 1.534712,3.109696,0.0</coordinates></LineString>",76,73,0,0,0,0,0,0,235,478,479,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.994,59.9873,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
73,76,r,Ramp,0.1373,390,570,0,1900,3800,0,0,60,60,0.1373,0.1373,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.534712,3.104014,0.0 1.634642,3.203944,0.0</coordinates></LineString>",73,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
73,75,r,Ramp,0.1373,390,570,1771,1900,3800,0.1554,0,60,59.912,0.1373,0.1375,100,A,0,0,1771,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,1771,0,0,0,0,"<LineString><coordinates>1.534712,3.104014,0.0 1.628960,3.009766,0.0</coordinates></LineString>",73,75,0,0,0,0,0,0,269,574,604,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.8226,60,59.8296,59.9873,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
75,73,r,Ramp,0.1373,390,570,8,1900,3800,0.0007,0,60,59.9936,0.1373,0.1373,100,A,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,"<LineString><coordinates>1.634642,3.009766,0.0 1.534712,3.109696,0.0</coordinates></LineString>",75,73,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9905,59.9873,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
60,62,a,Principal arterial,0.25,390,570,0,1000,3000,0,0,40,40,0.375,0.375,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.152377,2.981855,0.0 1.152377,3.231855,0.0</coordinates></LineString>",60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
62,60,a,Principal arterial,0.25,390,570,91,1000,3000,0.0101,0,40,40,0.375,0.375,100,A,0,0,91,0,0,0,0,0,0,0,0,0,0,91,0,0,0,91,0,0,0,0,"<LineString><coordinates>1.146695,3.231855,0.0 1.146695,2.981855,0.0</coordinates></LineString>",62,60,0,0,0,0,0,0,15,29,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
62,78,a,Principal arterial,0.0681,390,570,0,1000,3000,0,0,40,40,0.1022,0.1022,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.152377,3.231855,0.0 1.152377,3.300000,0.0</coordinates></LineString>",62,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
78,62,a,Principal arterial,0.0681,390,570,608,1000,3000,0.0676,0,40,39.997,0.1022,0.1022,100,A,0,0,608,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,"<LineString><coordinates>1.146695,3.300000,0.0 1.146695,3.231855,0.0</coordinates></LineString>",78,62,0,0,0,0,0,0,100,200,208,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,39.9956,39.9907,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
68,79,r,Ramp,0.15,390,570,2916,1900,1900,0.5116,0,90,81.7564,0.1,0.1101,91,A,0,0,2916,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,2916,0,0,0,0,"<LineString><coordinates>1.214514,0.718460,0.0 1.114584,0.631371,0.0</coordinates></LineString>",68,79,0,0,0,0,0,0,420,970,991,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,82.0561,82.7038,80.8125,81.5912,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,,,,,
79,68,r,Ramp,0.15,390,570,2476,1900,1900,0.4344,0,90,87.1694,0.1,0.1032,97,A,0,0,2476,0,0,0,0,0,0,0,0,0,0,2476,0,0,0,2476,0,0,0,0,"<LineString><coordinates>1.114584,0.611371,0.0 1.208832,0.718460,0.0</coordinates></LineString>",79,68,0,0,0,0,0,0,372,810,842,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,87.3045,87.33,86.8992,87.2747,90,90,90,90,90,90,90,90,90,90,90,90,90,90,,,,,,,,,,,,,,,,,,,,
67,79,r,Ramp,0.1373,390,570,2542,1900,3800,0.223,0,60,58.5814,0.1373,0.1406,98,A,0,0,2542,0,0,0,0,0,0,0,0,0,0,2542,0,0,0,2542,0,0,0,0,"<LineString><coordinates>1.214514,0.524281,0.0 1.114584,0.631371,0.0</coordinates></LineString>",67,79,0,0,0,0,0,0,400,829,880,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,58.6012,58.1108,59.7681,57.1427,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
